mass_kg,beta_deg,cd0,f_factor,t_impact,v_impact,spin_rpm,theta_eq_deg,x_impact,y_impact
0.19847477467547642,5.191696932176748,1.0999824246910295,0.2682439175406477,111.66205905670044,13.304165306523238,478.42660436619,9.072194905103578,-122.97312363425367,-46.7070894794395
0.19874990969680423,5.740727773829486,0.9256411771187436,0.2753324994812904,111.81698803435818,13.28412834038978,486.77458021365516,8.626944895432677,-123.14204109920531,-46.76693230705047
0.20202306191831196,5.42219259524266,1.001142605556066,0.33986881771310967,111.2146972937204,13.354128884773601,484.8741689485572,7.655404953283621,-122.47593774568784,-46.50691521733565
0.2085679398256653,5.420910033445031,1.0554116501324093,0.36982959301038254,109.67252409185247,13.543459160194573,492.09746658485045,7.036668729005673,-120.79433078932274,-45.907797274969
0.19794838311133958,3.9982388539667433,1.1604254361517141,0.2862690170712952,111.50442270936993,13.324164932896243,459.61565500823394,9.48390020898139,-122.79514929662464,-46.62943589722498
0.20107880444343035,5.654775342430264,0.8397740458941074,0.26245058357681583,111.10609310529885,13.37131647050054,488.4685524259016,8.801522049795011,-122.37083876114698,-46.50187049078591
0.18398722062881148,4.602931854987288,1.0439636606016993,0.31572563528438313,115.75084791124036,12.826731907372766,452.01556289766336,9.265816077621446,-127.41619300929835,-48.25272286125226
0.20276274179328554,4.293617058053817,0.7689896563367355,0.30163060756171145,110.48734609432202,13.446853734768805,469.1458218630678,8.807558324095442,-121.68615693934818,-46.23423849257915
0.19528223966361666,5.229692885858306,1.070195362622127,0.30414724296176043,112.74996565198924,13.172053152961377,474.6281346060408,8.566554742061635,-124.15265917457687,-47.11081438590264
0.20760133085375854,5.1146056870575345,1.0530064705601467,0.27885980211390354,109.41338502464382,13.580930655808867,487.50616872482817,8.526948952537627,-120.52463035706349,-45.84322570972904
