mass_kg,beta_deg,cd0,f_factor,v_impact,t_impact,spin_rpm,theta_deg,ke_j
0.19073069528421918,2.9702373219691,0.5138098989896391,0.24878061793328549,15.699367377614337,64.64055051430189,462.1144637849937,9.585863024506894,23.504710208502583
0.19747431848606842,2.3761084090175753,1.2448616955897454,0.22849293110196833,15.994523979843597,63.479083856248224,461.4250226536314,9.949883558074083,25.259413753453458
0.19559955513303018,3.0653702886430456,1.2161909933599173,0.22820689244102801,15.89975464314947,63.85650135521067,469.42424859948096,9.604499209883016,24.723998704594305
0.21163163752154962,3.0051165305097935,0.8527737023428074,0.32310517371316355,16.436482346931044,61.84533117178482,486.02058864480665,7.686445641196772,28.58698487936841
0.2019905969557347,2.6998915614206025,1.0104703127485029,0.28073432015691197,16.109675898500992,63.046904322905135,470.813913999257,8.753449794737719,26.210467266212223
0.2011351734525125,3.3310653372605232,1.2379025224218028,0.23810922505865753,16.091537088959353,63.12651560635739,479.65373974182006,9.028145378521849,26.040726113861076
0.2213303337465627,2.023956100238749,0.9772322357446626,0.3294158603242288,16.811189076639536,60.500031705096895,481.22944596102366,7.769513048317299,31.275755451813417
0.20280991867735035,2.688650240089703,0.9687816624464087,0.27534995326705836,16.144571713183044,62.9155051102971,471.6236097537158,8.796607589468195,26.43091829205268
0.1941063524305579,3.4248010485105125,1.0535523228947572,0.26535452023696726,15.80166906437097,64.24427398638245,472.5139229999671,8.906515236315492,24.233474001503563
0.20899599875433253,3.1536497604383045,1.121929317825844,0.3314814420961806,16.330977297376677,62.23192705140336,485.25327100660047,7.618630430263554,27.86970206868745
0.19171004989077928,2.7199094799015153,1.1120940407684892,0.33051851327167325,15.684817990007195,64.69269581031605,458.8532605200269,8.56420180343151,23.58163165361967
0.19979098406035853,3.058663691654391,1.1916497343682637,0.2704214305582085,16.024109261129265,63.37746555063534,473.742816742408,8.785087473917695,25.650373032722918
0.2054709738117004,2.898903673783053,0.967347819515917,0.3549388425993595,16.19246313842619,62.7397036717348,477.21673109233774,7.625785759684704,26.93681959753665
0.2082541634898803,3.4067548180003193,1.1958218210731493,0.30105019208163797,16.314046820009526,62.29695966787704,488.4571180291025,7.862879907188126,27.713227427093557
0.20681952971294965,2.844866621703272,1.0486249528732663,0.29349284728161573,16.278079231670173,62.42107765467875,478.3640822645966,8.303133779706988,27.40109173433589
0.2009699596499272,3.2975785127184567,0.8772668975149791,0.404619363784273,15.99255038202927,63.50068895168255,477.74509156653687,7.11553117065921,25.700206021018545
0.189939826185003,2.392905693606134,1.1737166310250102,0.33958313469814677,15.61960955307527,64.94699461739103,451.936827021166,8.722123415152923,23.170018877007873
0.20624119817052156,3.31417275463214,0.9981629840729628,0.2551372814257084,16.27007033113885,62.45891536393989,485.1266969587176,8.571600271073079,27.297588833358486
0.20075804558193727,2.6614191442439443,1.1462679600126626,0.29264713092489303,16.056134280991927,63.248548992875385,468.7298859724704,8.672043128590406,25.87765667123421
0.19174502803207488,2.839307079173503,1.0619397181413437,0.27181377235980125,15.723393082005025,64.54344402159393,461.15927688325667,9.271455330263125,23.70209090721906
0.1917777960443357,3.121843605745956,1.0367449856663085,0.2746528412314435,15.714024159831638,64.58512200784799,465.2735755778411,9.060915361166904,23.677898835313602
0.19528961694381677,3.116024968678818,0.7827873487754013,0.22962681128117224,15.88506905836732,63.916502349415566,469.78624879454014,9.565765570459604,24.639243657869308
0.19281555778747564,2.8932764241440765,1.0466361348397006,0.37376781084747757,15.699697548970608,64.63709676062399,462.3816282512062,7.930098602208206,23.762637847292705
0.2085765962320202,2.9200307350182864,0.9971475688145967,0.24987353176810956,16.371323170369557,62.0807370877074,481.8750763992052,8.766130230255786,27.951372849418362
0.1998148686400761,2.855670680539931,1.0484077840507133,0.25863845282238385,16.039691616632393,63.31534408142624,470.8694182026259,9.06727832813891,25.703356185158817
0.20519346514241174,3.766369456501289,0.9836859777314714,0.3200855861049471,16.181858404768345,62.79283356119677,490.1819071259058,7.588755295725003,26.86521516638663
0.20690143991711113,2.7993897640570817,1.0336138722715624,0.3006296200390897,16.277859696099963,62.421075716277834,477.7084857166803,8.236284425036208,27.41120446627221
0.20097676098548833,2.6134951080722666,1.0036765261388414,0.32489991456227246,16.045305508199828,63.288610114805344,467.99793412523053,8.287844030095387,25.87091733617914
0.21451143607795042,3.4796354130426033,1.3229773686267334,0.2616326218555975,16.567545013091816,61.38124692092269,497.0137109630167,8.06703756095057,29.43993000497247
0.2087232063672068,3.091671002869176,1.3284704399826508,0.2595850857322424,16.364975164263072,62.10597632144651,484.55581946223214,8.529750714812291,27.94933268203611
0.19160278157819224,2.700303677277989,0.6814156413535291,0.2737122489159619,15.720811421797565,64.55099924346396,458.9501085167566,9.33608969409175,23.6767304716389
0.19240867338446302,3.075196893238104,1.0512633963665738,0.3938085419607943,15.670682368329564,64.75596478564673,464.4463112716711,7.648571507431436,23.624926465280126
0.20950423838186052,2.7115481721687984,0.8652377992977462,0.3245959585753253,16.363148478094264,62.10625137666936,479.1138282825669,7.89859893214765,28.047655214108673
0.18679766792979358,3.915729382927177,1.176916018108193,0.2765412173947647,15.498366193810911,65.46500539067942,470.63160834912634,8.823855832138362,22.434339645995525
0.18286865470909125,3.676936187082706,0.9828190232121073,0.3618908155986731,15.298267707625211,66.28733267005505,461.7537612697683,8.0869781771834,21.399015200570137
0.18405572341205634,2.700312488523114,1.0007865549577275,0.30234902968823707,15.406768892464292,65.82061634860565,449.8036752467904,9.311457172626449,21.844518041073375
0.19549934528520757,3.3114249661737496,0.8398569355926109,0.2928810257489353,15.838967586520575,64.09576404399475,472.2604032123004,8.537409939696817,24.5227432836221
0.20120295631711899,3.2572194170293747,1.1067422317133335,0.24376789540810653,16.091710374213474,63.12489836842719,478.57996506248276,8.984452005527755,26.0500629214404
