mass_kg,beta_deg,cd0,n_wings,t_impact,v_impact,spin_rpm,theta_eq_deg,x_impact,y_impact
0.20197790081941852,5.5446087483553965,1.1991529198401538,2.0,58.62920728809616,17.048868720890344,519.925864498311,4.631043084363232,-81.77624250632743,-77.40763279264907
0.19230544833192875,5.676792944784698,1.0138189987651163,2.0,60.00652831998708,16.641913240052098,509.2919844714762,4.8290880992344976,-83.62253539607282,-79.15189470349263
0.1916260177617254,4.702799823900633,0.7779195231152476,2.0,60.08472554200267,16.617417411742604,494.47056450544926,5.124189898207592,-83.71591079374743,-79.2396649540258
0.19641983311925573,5.401792509689301,1.2581154746748975,2.0,59.40434154638905,16.816959669088185,510.70982761701276,4.80131806609716,-82.81271095475648,-78.38671322302729
0.1861781848462296,5.196413734129959,0.8439184091263698,2.0,60.92085251417511,16.3814582600965,494.42626006878373,5.126467658957011,-84.84266464925958,-80.30443323335602
0.19868913349312275,4.084547087076235,1.1392445487352727,2.0,59.049923463980726,16.918795606463707,494.3246757034139,5.125531266724548,-82.32048473923217,-77.92095531451055
0.1939499928719127,4.733049880813223,0.8395371383065465,4.0,75.35846732947199,13.153650956032635,388.51898531291795,10.185074348334311,-104.24672427396358,-98.64268221112435
0.20427890440694918,4.905377829531798,1.049299300342372,2.0,58.30424106488855,17.14646383100923,513.4199158354772,4.748956397544435,-81.33346170009321,-76.9890276456019
0.20361921853928844,5.660330827764083,0.9485820773703431,2.0,58.40734367643017,17.1165945702334,523.7180909109961,4.563762007702784,-81.48045233331642,-77.12825773198752
0.21067222416571985,4.834255913951373,1.1671888666866066,4.0,72.62675734363584,13.661484141352751,405.447209491762,9.30618686590303,-100.56711376739507,-95.1643885233102
0.20383377113182471,4.9344312348983275,1.0523163841069443,4.0,73.72929149895113,13.451886391526472,400.16791279357625,9.567678256634858,-102.05340436027362,-96.56931612909396
0.22076980529053755,5.03469056756639,1.0240285889975613,2.0,56.21041282526082,17.814155705694276,535.6028668614003,4.360067135378515,-78.53427853864137,-74.34500434691238
0.21076240157466386,4.577169483616326,1.0499605558927383,2.0,57.44425751847929,17.41344230306587,516.4915927263116,4.691169133399768,-80.17835166463674,-75.89768082810491
0.20313908211457554,4.5833155970252974,0.7615648760036546,4.0,73.79106825419922,13.440023428696751,395.5771490280714,9.80206219299422,-102.1321269969807,-96.64371050738218
0.1792701656400871,4.441307943505196,0.9311987072591,2.0,61.993882138464336,16.085641474725954,474.7572165355604,5.564439361254443,-86.27211832679464,-81.65464537871051
0.21937231162429519,5.552996684953649,0.8556863325487559,2.0,56.386418327256926,17.75719266839432,541.8454952359748,4.260354336494765,-78.77534347347277,-74.57294850530958
0.20347708452450958,4.796460881824838,0.9573454242939857,4.0,73.76851588575387,13.444578670367932,398.2850721557375,9.662750784110441,-102.10555061139843,-96.61865072467944
0.20619171116975393,4.830370758057993,1.1595777299101537,4.0,73.3345696160837,13.526226006006945,401.2192782809836,9.51419901683272,-101.52117208915745,-96.06625638685064
0.18858061773857598,5.003169531181134,1.389651058989375,4.0,76.35157614521817,12.9784813040095,386.2276393387564,10.315963250561424,-105.58809088637328,-99.91067566340274
0.21433214506606174,5.045760089086604,1.0871165642994696,4.0,72.08917576996936,13.76638480014257,411.2727049606133,9.032250827864987,-99.84606109644085,-94.4828600550528
